Src Port,Dst Port,Bwd IAT Mean,Idle Max,Fwd IAT Min,Idle Min,Flow Byts/s,Flow IAT Std,vpn
49539,44657,0.0,0.0,0.0,0.0,228.43258902381407,0.0,1
50940,21,1452741.0533333337,18522757.0,7.0,5325754.0,182.64805219664046,2122135.424795845,1
137,137,0.0,5655089.0,263887.0,5655089.0,39.746431896564594,1538862.9573159884,0
8178,53,0.0,0.0,0.0,0.0,266808.96478121664,0.0,1
51434,161,0.0,0.0,0.0,0.0,380219.7802197802,0.0,0
19228,53,0.0,0.0,0.0,0.0,283803.8632986627,0.0,1
56488,5355,0.0,0.0,412541.0,0.0,106.65606570013651,0.0,0
56642,443,0.0,0.0,6539908.0,0.0,0.0,0.0,1
443,36320,35906424.333333336,38502872.0,273991.0,33630613.0,31.961213974309373,16617858.853275115,1
65077,5355,0.0,0.0,419012.0,0.0,105.00892575868949,0.0,0
60358,5355,0.0,0.0,415793.0,0.0,105.82188733336058,0.0,0
62742,5355,0.0,0.0,420680.0,0.0,104.59256441951126,0.0,0
55037,5355,0.0,0.0,414707.0,0.0,106.09900483956145,0.0,0
42120,12350,129608.0,0.0,130302.0,0.0,76.74479286580406,74629.53793237635,0
40273,40031,0.0,0.0,0.0,0.0,1212.430604300938,0.0,1
39982,443,26200499.5,45018251.0,45055993.0,14689823.0,0.6009167127528452,21208639.47615076,0
64648,5355,0.0,0.0,410073.0,0.0,107.29796889822056,0.0,0
17500,17500,0.0,30131670.0,30123722.0,30123722.0,4.558272322739135,4143.8783765936,0
25379,53,0.0,0.0,0.0,0.0,654450.2617801047,0.0,0
61572,5355,0.0,0.0,411463.0,0.0,106.93549602272863,0.0,0
36388,53,0.0,0.0,0.0,0.0,345781.4661134163,0.0,1
34141,53,0.0,0.0,0.0,0.0,694444.4444444445,0.0,0
9014,53,0.0,0.0,0.0,0.0,2008.1934291910995,0.0,1
138,138,0.0,65762498.0,1499290.0,65762498.0,12.38202421559592,32131140.67339316,0
49539,62360,0.0,0.0,0.0,0.0,170.6630258554484,0.0,1
44676,53,0.0,0.0,0.0,0.0,1935.1193194572372,0.0,1
51372,5355,0.0,0.0,411205.0,0.0,107.00258994905218,0.0,0
27047,53,0.0,0.0,0.0,0.0,4114.4915497659385,0.0,1
29196,53,0.0,0.0,0.0,0.0,9986.846592293075,0.0,0
443,47723,0.0,0.0,80.0,0.0,0.0,95.45941546018392,0
38725,53,0.0,0.0,0.0,0.0,550505.0505050506,0.0,0
37064,53,0.0,0.0,0.0,0.0,241225.2712188896,0.0,0
60090,5355,0.0,0.0,410979.0,0.0,107.06143136267305,0.0,0
50076,53,0.0,0.0,0.0,0.0,2002.7824917060345,0.0,1
59688,5355,0.0,0.0,412838.0,0.0,106.57933620451608,0.0,0
19194,53,0.0,0.0,0.0,0.0,276854.9280177187,0.0,1
38431,443,29722741.0,44998853.0,44169360.0,43902328.0,0.3466270044866617,22888424.79515057,1
6363,53,0.0,0.0,0.0,0.0,205405.40540540536,0.0,1
50923,5355,0.0,0.0,410043.0,0.0,107.3058191457969,0.0,0
443,53246,7472684.625000001,28197150.0,8.0,10224481.0,30.167396609525767,8876457.721148824,1
49984,5355,0.0,0.0,420829.0,0.0,104.55553205696377,0.0,0
64995,5355,0.0,0.0,410778.0,0.0,107.11381816942486,0.0,0
63391,5355,0.0,0.0,421175.0,0.0,104.46963851130764,0.0,0
41095,80,45055616.5,45034641.0,45055978.0,45033860.0,0.0,24654434.92669909,0
55716,5355,0.0,0.0,414521.0,0.0,106.14661259622551,0.0,0
50975,5355,0.0,0.0,410672.0,0.0,107.14146569525072,0.0,0
30974,53,0.0,0.0,0.0,0.0,647668.3937823834,0.0,0
42284,443,18178943.8,44998111.0,203.0,44997763.0,8.396598133083907,17472444.346351814,1
6099,52885,97.23345588235279,0.0,8.0,0.0,28349433.90539344,115.15860275415001,0
37426,465,0.0,0.0,414.0,0.0,1527.8462296697876,13761.712175452589,1
55375,5228,37666028.0,44998928.0,30333170.0,30117763.0,5.5990026098235095,21157393.8262357,1
62674,5355,0.0,0.0,410179.0,0.0,107.27024055351444,0.0,0
19305,33306,48968.16122448975,0.0,5.0,0.0,9446.547805121469,7150.806202332394,0
0,0,0.0,59980881.0,59980234.0,59980234.0,0.0,457.49808742769625,0
50546,17500,0.0,30112378.0,1.0,30101610.0,11.15926471604786,16093129.768622262,0
56205,53,0.0,0.0,0.0,0.0,314070.3517587939,0.0,1
60341,53,0.0,0.0,0.0,0.0,324404.7619047619,0.0,1
51247,465,0.0,0.0,236.0,0.0,1169.3259401757762,18412.353475316508,0
52167,3478,0.0,0.0,0.0,0.0,0.0,0.0,1
47776,80,7345.418430884185,0.0,27.0,0.0,169432.3827749149,32620.294123959786,1
64241,5355,0.0,0.0,423634.0,0.0,103.86324043868055,0.0,0
55662,443,0.0,0.0,39494848.0,0.0,0.0,27870190.93061262,0
56256,5355,0.0,0.0,411645.0,0.0,106.88821678873785,0.0,1
80,58454,0.0,0.0,0.0,0.0,0.0,0.0,0
56935,53,0.0,0.0,0.0,0.0,297814.2076502732,0.0,1
59759,80,8122.924577373216,0.0,31.0,0.0,153400.37330551154,37579.068754625565,1
53912,5355,0.0,0.0,409593.0,0.0,107.42371085443355,0.0,0
40273,40029,0.0,0.0,0.0,0.0,1986.9270593879305,0.0,0
56445,53,0.0,0.0,0.0,0.0,789144.0501043842,0.0,0
60667,3478,0.0,0.0,0.0,0.0,740.9236848604594,0.0,1
54577,53,0.0,0.0,0.0,0.0,1451.356280802515,0.0,1
6073,52860,577.25,0.0,34.0,0.0,393918.91891891893,358.31426305843735,0
55016,5355,0.0,0.0,413620.0,0.0,106.3778347275277,0.0,0
56277,26965,0.0,0.0,0.0,0.0,0.0,0.0,1
43628,53,0.0,0.0,0.0,0.0,1053984.5758354757,0.0,0
137,137,0.0,65205057.0,1325.0,43472971.0,8.192785310794735,17820287.80113876,0
59245,443,6542328.111111111,58304093.0,423.0,58304093.0,19.504765695485805,13366960.833707573,1
49539,28155,0.0,0.0,0.0,0.0,240.4345307701556,0.0,1
54296,5355,0.0,0.0,410045.0,0.0,107.30529576022144,0.0,0
55810,5355,0.0,0.0,436413.0,0.0,100.821927852745,0.0,0
18976,53,0.0,0.0,0.0,0.0,2449.0041972164245,0.0,1
5353,5353,0.0,11405356.0,283692.0,6529665.0,18.5175683500808,2753074.876533811,0
56298,5355,0.0,0.0,411200.0,0.0,107.00389105058365,0.0,0
58161,47044,962738.2857142858,0.0,483.0,0.0,313.95394101050863,853272.7812045711,1
993,58408,0.0,0.0,989.0,0.0,0.0,197664.62961288745,0
50656,5355,0.0,0.0,416166.0,0.0,105.72704161320245,0.0,0
34633,53,0.0,0.0,0.0,0.0,202486.67850799288,0.0,1
62682,5355,0.0,0.0,411516.0,0.0,106.92172357818407,0.0,0
49539,40004,181325.5,0.0,181168.0,0.0,726.8967968081157,43341.943532795114,1
50137,5355,0.0,0.0,420898.0,0.0,104.53839172436079,0.0,0
56909,40011,19985670.666666668,59415759.0,270739.0,59415759.0,11.514062178888938,20963771.372990016,1
61899,5355,0.0,0.0,417793.0,0.0,105.31531164954893,0.0,0
50546,17500,0.0,30120423.0,869.0,30095762.0,11.158913747497227,16092643.148640193,0
53897,50021,79393.0,0.0,79463.0,0.0,2370.3255415185213,45594.518892077365,0
50841,5355,0.0,0.0,410339.0,0.0,107.22841357999116,0.0,0
40273,40033,0.0,0.0,0.0,0.0,262.8312178789925,0.0,1
34342,443,1280217.608695652,10487647.0,43.0,6109954.0,93.41336269859808,1504726.518623957,1
55759,5355,0.0,0.0,409895.0,0.0,107.34456385171812,0.0,0
44476,22,125.19047894047738,5080466.0,0.0,5080466.0,59161876.36537847,14082.249846566465,0
56606,5355,0.0,0.0,413077.0,0.0,106.51767103953985,0.0,0
443,59200,0.0,0.0,66.0,0.0,0.0,0.0,0
49378,53,0.0,0.0,0.0,0.0,1259.167248038932,0.0,1
5353,5353,0.0,0.0,3306905.0,0.0,230.72933755278729,0.0,0
33103,53,0.0,0.0,0.0,0.0,432727.2727272727,0.0,0
40478,443,1452469.0,0.0,54.0,0.0,301.9128524585284,2572344.964500896,0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
56909,40011,0.0,97044014.0,22698849.0,22698849.0,0.033404875162599275,50760793.44835954,1
50108,5353,0.0,119992901.0,10.0,119992901.0,2.2501266633800934,53662418.23033065,0
44905,53,0.0,0.0,0.0,0.0,704225.3521126759,0.0,0
39804,80,0.0,0.0,0.0,0.0,0.0,0.0,0
49539,12469,0.0,0.0,0.0,0.0,212.4782692679158,0.0,1
10812,465,0.0,0.0,140.0,0.0,17898.383371824482,1026.7190462828669,0
47283,80,10048522.7,10033609.0,4873520.0,10021282.0,0.0,4995531.834516143,0
58731,5355,0.0,0.0,412373.0,0.0,116.39947329238336,0.0,1
60498,5355,0.0,0.0,430976.0,0.0,102.09385209385208,0.0,0
55865,5355,0.0,0.0,412221.0,0.0,106.73886095080064,0.0,0
33788,61009,0.0,0.0,0.0,0.0,1342560.5536332182,0.0,0
9108,53,0.0,0.0,0.0,0.0,4655.135596839633,0.0,1
58921,443,45211374.0,44999315.0,45211960.0,44997922.0,0.0,24529990.36065223,1
65296,5355,0.0,0.0,410217.0,0.0,107.26030369292351,0.0,0
10857,40028,18095743.5,59741167.0,112832.0,48178811.0,7.312024206239992,20373553.588637546,0
63025,5355,0.0,0.0,413081.0,0.0,106.51663959368744,0.0,0
61009,38539,63984231.0,63918073.0,63986979.0,63918073.0,12.177389532069284,36864127.059859104,0
60044,5228,45056047.5,45018088.0,45055974.0,45017928.0,0.0,24636571.408661824,0
62030,53,0.0,0.0,0.0,0.0,359712.2302158273,0.0,1
38688,53,0.0,0.0,0.0,0.0,309219.8581560284,0.0,1
12487,53,0.0,0.0,0.0,0.0,874125.874125874,0.0,0
22160,53,0.0,0.0,0.0,0.0,2072.877137144489,0.0,1
137,137,0.0,0.0,762956.0,0.0,25.875346587329854,1757787.0649202496,0
0,0,0.0,5983994.0,16063.0,5983994.0,0.0,3243963.6640228163,0
53075,11113,539.0,0.0,132174.0,0.0,1596.3805286970205,75787.11812042994,1
57153,53,0.0,0.0,0.0,0.0,816860.4651162791,0.0,0
51677,5355,0.0,0.0,410527.0,0.0,107.17930854730629,0.0,0
16156,53,0.0,0.0,0.0,0.0,620253.1645569621,0.0,0
59051,5355,0.0,0.0,420540.0,0.0,104.627383839825,0.0,0
1628,53,0.0,0.0,0.0,0.0,189977.22095671983,0.0,0
28496,53,0.0,0.0,0.0,0.0,844202.8985507247,0.0,0
5529,465,0.0,0.0,113.0,0.0,597.003427955167,36557.42058734451,0
63321,53,0.0,0.0,0.0,0.0,639296.1876832845,0.0,0
443,47901,0.0,0.0,23.0,0.0,0.0,154.8563850798539,0
55417,53,0.0,0.0,0.0,0.0,484615.3846153846,0.0,1
80,49349,0.0,0.0,6581.0,0.0,0.0,0.0,1
17500,17500,0.0,30111359.0,30083777.0,30083777.0,10.189716799194642,14165.185573557916,0
39536,993,203.0,0.0,188.0,0.0,125272.3311546841,189.78224363728023,0
57621,57621,0.0,30001845.0,30001218.0,30001218.0,1.9554519600561608,329.11446843512266,0
51279,443,136754.21951219506,0.0,24.0,0.0,7206.43986981937,284103.7714116297,1
53908,5355,0.0,0.0,410963.0,0.0,107.06559957952422,0.0,0
32924,53,0.0,0.0,0.0,0.0,593824.2280285036,0.0,0
64232,5355,0.0,0.0,423261.0,0.0,103.95477022451868,0.0,0
47987,5228,45055991.5,45016915.0,45055959.0,45016762.0,0.0,24635312.83349853,1
63852,5355,0.0,0.0,417403.0,0.0,105.41371288658682,0.0,0
65018,5355,0.0,0.0,417470.0,0.0,105.39679497927996,0.0,0
18953,53,0.0,0.0,0.0,0.0,240615.97690086626,0.0,1
51434,161,6001604.933333334,29971054.0,32.0,29968863.0,30.744549348494896,9005851.491276912,0
52863,6076,0.0,0.0,289.0,0.0,0.0,0.0,0
1384,53,0.0,0.0,0.0,0.0,2264.104287888974,0.0,1
50042,5355,0.0,0.0,420949.0,0.0,104.52572639440882,0.0,0
137,137,0.0,22106063.0,763985.0,22106063.0,16.07917356478101,7520961.809392759,0
26032,53,0.0,0.0,0.0,0.0,5964.557710792892,0.0,0
55897,53,0.0,0.0,0.0,0.0,491017.9640718564,0.0,1
53628,53,0.0,0.0,0.0,0.0,2021.8031248989096,0.0,1
15685,58568,0.0,0.0,0.0,0.0,251.98582007067054,0.0,0
26820,53,0.0,0.0,0.0,0.0,1864.0301823767127,0.0,1
443,59295,0.0,0.0,56.0,0.0,0.0,2571.747363175473,0
30835,53,0.0,0.0,0.0,0.0,572082.3798627002,0.0,0
17500,17500,0.0,30071583.0,30052626.0,30052626.0,5.588798867212566,10078.759464008124,0
3163,53,0.0,0.0,0.0,0.0,556930.6930693069,0.0,0
3388,53,0.0,0.0,0.0,0.0,838926.1744966444,0.0,0
20060,53,0.0,0.0,0.0,0.0,1346.59925975515,0.0,1
56551,5355,0.0,0.0,420616.0,0.0,104.60847899271543,0.0,0
15852,53,0.0,0.0,0.0,0.0,1471.3403359691567,0.0,1
21812,53,0.0,0.0,0.0,0.0,1704.1710533291928,0.0,1
51239,443,26020185.5,44997348.0,13875272.0,13657864.0,0.6039147247868575,20269063.427365527,1
54662,5355,0.0,0.0,421173.0,0.0,104.47013460027115,0.0,0
16809,53,0.0,0.0,0.0,0.0,859538.784067086,0.0,0
16287,53,0.0,0.0,0.0,0.0,105583.19513543394,0.0,1
64450,5355,0.0,0.0,410123.0,0.0,107.28488770442036,0.0,0
50896,443,45120315.0,45100350.0,45068015.0,44996171.0,0.0,24634548.54650429,0
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8357,53,0.0,0.0,0.0,0.0,558583.10626703,0.0,1
13302,53,0.0,0.0,0.0,0.0,2030.5055479167331,0.0,1
34272,80,0.0,0.0,0.0,0.0,0.0,0.0,0
54260,5355,0.0,0.0,410894.0,0.0,107.08357873320128,0.0,0
45124,443,58608848.5,58981951.0,21318.0,58193084.0,3.5312363271211784,27116606.84136883,0
49018,465,0.0,0.0,96.0,0.0,322916.66666666674,0.0,0
18641,53,0.0,0.0,0.0,0.0,1445.7794065346136,0.0,1
51905,5355,0.0,0.0,422991.0,0.0,104.0211257449922,0.0,0
7124,50951,0.0,0.0,181.0,0.0,0.0,0.0,1
60230,53,0.0,0.0,0.0,0.0,506172.83950617287,0.0,1
28112,53,0.0,0.0,0.0,0.0,1398.4784554404807,0.0,1
51413,51998,0.0,21232836.0,21232836.0,21232836.0,9.13679171260966,0.0,1
59969,53,0.0,0.0,0.0,0.0,919708.0291970805,0.0,0
17500,17500,0.0,30102216.0,30092249.0,30092249.0,10.188702748672787,5591.133069423407,1
19320,53,0.0,0.0,0.0,0.0,1356.4629646854555,0.0,1
0,0,0.0,113984019.0,15973.0,113984019.0,0.0,65694649.49941659,0
8584,53,0.0,0.0,0.0,0.0,675742.5742574257,0.0,0
6472,53,0.0,0.0,0.0,0.0,8534.644871980327,0.0,0
55807,5355,0.0,0.0,412044.0,0.0,106.78471231227732,0.0,0
46393,3478,0.0,0.0,0.0,0.0,0.0,0.0,1
37415,465,0.0,0.0,25.0,0.0,2900.7205015439317,7521.494831481306,1
56829,5355,0.0,0.0,410654.0,0.0,107.14616197577524,0.0,0
443,44273,0.0,0.0,14.0,0.0,0.0,6.363961030678928,0
3795,53,0.0,0.0,0.0,0.0,601910.8280254777,0.0,1
35523,4070,12958091.555555554,59874585.0,132384.0,7666432.0,23.51065642334936,15601991.530263025,1
39911,80,0.0,0.0,0.0,0.0,0.0,0.0,0
58285,80,10006286.166666666,45066202.0,42.0,45066202.0,183.4391501460597,12829862.715949548,0
17500,17500,0.0,30102451.0,1.0,30085703.0,9.21305036113552,16084136.822687738,0
40273,12732,19544150.0,19944677.0,19052219.0,18958401.0,3.368883734156484,10608833.470617414,1
38451,19305,960275.9354838708,0.0,959261.0,0.0,235.07131350042252,441967.5126445068,0
1534,1534,0.0,15061496.0,15051248.0,15051248.0,0.6071543635989632,3364.634176676253,0
443,47640,0.0,0.0,41.0,0.0,756097.5609756097,4.949747468305833,1
53241,5355,0.0,0.0,412287.0,0.0,106.72177390992195,0.0,1
63898,5355,0.0,0.0,416422.0,0.0,105.66204475267875,0.0,0
55426,5355,0.0,0.0,410548.0,0.0,107.1738262030262,0.0,0
56369,53,0.0,0.0,0.0,0.0,726744.1860465115,0.0,0
60652,53,0.0,0.0,0.0,0.0,1863.990325736161,0.0,1
6729,53,0.0,0.0,0.0,0.0,283630.4700162075,0.0,1
51269,465,0.0,0.0,75.0,0.0,1178.7072243346006,18490.84232802822,0
4441,53,0.0,0.0,0.0,0.0,281350.4823151125,0.0,1
40011,56748,276907.0,59710662.0,2152.0,59710662.0,6.51734884265566,26637869.23834384,1
33939,443,0.0,0.0,19.0,0.0,531034.4827586206,75.6604255869606,0
61009,31562,64080830.0,63926594.0,64001339.0,63926594.0,12.22029418331922,36841956.57222448,0
17208,11113,67.0,0.0,137766.0,0.0,1531.582538507324,79432.71625092522,0
15685,40033,0.0,0.0,0.0,0.0,4497.595950281806,0.0,0
34129,53,0.0,0.0,0.0,0.0,6287.884504137428,0.0,0
13968,53,0.0,0.0,0.0,0.0,8778.724502969275,0.0,0
9104,53,0.0,0.0,0.0,0.0,517099.8632010944,0.0,1
56604,56289,429241.0,7169389.0,20.0,7169389.0,288.84602706457787,426203.4608247653,1
138,138,0.0,0.0,4586413.0,0.0,75.87628937908556,0.0,0
61009,34674,0.0,64996103.0,64996103.0,64996103.0,3.1694207881971015,0.0,0
63273,53,0.0,0.0,0.0,0.0,1299.1110368761947,0.0,1
54048,80,29889957.0,45030609.0,45055952.0,45030609.0,0.0,21216287.76379329,0
51762,443,0.0,0.0,216383.0,0.0,0.0,10173071.43491861,1
61009,51359,64432801.0,64356526.0,64435991.0,64356526.0,12.152727668874626,37111299.37902297,0
55009,5355,0.0,0.0,410584.0,0.0,107.16442920328116,0.0,0
58908,53,0.0,0.0,0.0,0.0,636363.6363636364,0.0,0
50913,53,0.0,0.0,0.0,0.0,1506.0943508133576,0.0,0
57370,443,33340.333333333336,0.0,66.0,0.0,19502.827720097914,20902.33466454337,1
54293,5355,0.0,0.0,421032.0,0.0,104.5051207509168,0.0,0
58312,443,114807.0,0.0,561.0,0.0,7390.890737926849,101081.46430214922,1
38562,443,71.0,0.0,59.0,0.0,5828.0906248793835,11507.480597420095,1
14208,53,0.0,0.0,0.0,0.0,471321.6957605985,0.0,1
7503,53,0.0,0.0,0.0,0.0,503328.894806924,0.0,1
4113,53,0.0,0.0,0.0,0.0,629722.9219143577,0.0,0
43561,80,45054625.0,45033349.0,32248979.0,45033349.0,0.0,22895516.87507109,0
1900,1900,0.0,0.0,999258.0,0.0,141.04640426700385,584.0702012600883,0
1949,53,0.0,0.0,0.0,0.0,436489.60739030025,0.0,1
40273,40003,0.0,0.0,0.0,0.0,1370.4660415126625,0.0,1
52887,5355,0.0,0.0,410551.0,0.0,107.17304305677006,0.0,0
51734,53,0.0,0.0,0.0,0.0,1939.307434528981,0.0,1
53016,5355,0.0,0.0,412673.0,0.0,106.6219500670022,0.0,0
56587,161,500134.29999999993,29970495.0,29.0,24155698.0,415.24029745533517,2535762.017182345,0
45746,45411,1176628.1153846153,17841644.0,359.0,10159531.0,84.94712574245007,2954421.7330627283,0
25788,53,0.0,0.0,0.0,0.0,2524.7424762674204,0.0,0
25942,53,0.0,0.0,0.0,0.0,608355.091383812,0.0,0
53772,53,0.0,0.0,0.0,0.0,260572.98772169172,0.0,1
53770,53,0.0,0.0,0.0,0.0,362116.99164345406,0.0,0
59636,5355,0.0,0.0,419940.0,0.0,104.77687288660286,0.0,0
15685,40028,0.0,0.0,0.0,0.0,1622.5961538461538,0.0,0
5353,5353,0.0,10864723.0,465498.0,5569499.0,19.195948227790613,2543673.1028206777,0
41805,53,0.0,0.0,0.0,0.0,209580.8383233533,0.0,1
56468,5355,0.0,0.0,412659.0,0.0,106.6255673570672,0.0,0
15685,40019,0.0,0.0,0.0,0.0,1644.3171831145637,0.0,0
59134,80,66.0,0.0,35.0,0.0,4716.611815018103,155717.91665476392,1
15155,53,0.0,0.0,0.0,0.0,508158.5081585082,0.0,0
40323,443,1137330.333333333,0.0,61.0,0.0,645.7853651883163,2345855.2573550357,0
48811,443,18575.928571428565,0.0,9.0,0.0,35204.317332325394,16054.6894922807,1
15685,63556,0.0,0.0,0.0,0.0,92.72215385134108,0.0,1
42935,443,0.0,0.0,0.0,0.0,0.0,0.0,1
41993,443,0.0,0.0,70.0,0.0,528571.4285714286,0.0,1
47683,80,14556.15625,0.0,31.0,0.0,78798.92399151137,53897.77456258982,1
40594,4070,280.0,60050474.0,54.0,60050474.0,0.5485858189036423,26843776.22569062,0
13965,53,0.0,0.0,0.0,0.0,2942.002133512997,0.0,0
29685,53,0.0,0.0,0.0,0.0,2067.044835938178,0.0,1
443,59896,0.0,0.0,1.0,0.0,53000000.0,0.7071067811865476,1
49517,5355,0.0,0.0,412084.0,0.0,106.77434697780063,0.0,0
2663,53,0.0,0.0,0.0,0.0,389150.9433962264,0.0,1
34301,53,0.0,0.0,0.0,0.0,2005.3261462444248,0.0,1
443,33309,4904004.0,0.0,273731.0,0.0,395.34165089420196,2409772.1791663207,0
57093,5355,0.0,0.0,415523.0,0.0,105.8906486524212,0.0,0
17500,17500,0.0,30087082.0,30078585.0,30078585.0,10.193679579609997,4705.201483464869,0
55589,5355,0.0,0.0,432901.0,0.0,101.63986685177444,0.0,0
60101,53,0.0,0.0,0.0,0.0,316363.63636363635,0.0,1
35584,443,45056242.5,45025675.0,45055998.0,45024875.0,0.0,24644513.75393845,1
57557,5355,0.0,0.0,420719.0,0.0,104.58286885070558,0.0,0
33602,53,0.0,0.0,0.0,0.0,499390.9866017053,0.0,1
18572,53,0.0,0.0,0.0,0.0,441334.76856835297,0.0,1
10977,61009,0.0,0.0,0.0,0.0,2365853.6585365855,0.0,0
10244,123,0.0,19996292.0,19995251.0,19995251.0,2.800569682549592,495.93655508215653,0
57621,57621,0.0,38001349.0,37999990.0,37999990.0,1.5438262672653609,728.8239385018396,0
17500,17500,0.0,30103850.0,1349.0,30102035.0,9.212307616401548,16089872.698563755,0
57971,53,0.0,0.0,0.0,0.0,938.472430314306,0.0,1
50537,53,0.0,0.0,0.0,0.0,622828.7841191067,0.0,0
34714,443,5543277.777777777,44999729.0,32.0,8143684.0,59.543486271121175,10336332.710835813,1
45525,443,6837130.5,13674197.0,0.0,13674197.0,4.539049115321316,7836190.343194474,1
39090,53,0.0,0.0,0.0,0.0,498023.7154150198,0.0,1
64987,5355,0.0,0.0,410439.0,0.0,107.20228828157171,0.0,0
443,56637,24.0,0.0,19.0,0.0,926829.268292683,22.781571499789035,0
49399,61009,0.0,0.0,0.0,0.0,1356643.3566433566,0.0,0
61729,53,0.0,0.0,0.0,0.0,583333.3333333333,0.0,1
55545,61009,0.0,0.0,0.0,0.0,1535714.285714286,0.0,0
56879,5355,0.0,0.0,410306.0,0.0,107.23703772306524,0.0,0
57792,53,0.0,0.0,0.0,0.0,958695.652173913,0.0,0
56401,5355,0.0,0.0,411381.0,0.0,106.95681132575399,0.0,0
59088,5355,0.0,0.0,412939.0,0.0,106.55326815825096,0.0,0
56153,5355,0.0,0.0,423904.0,0.0,103.7970861327093,0.0,0
57328,5355,0.0,0.0,412307.0,0.0,106.71659709876378,0.0,1
49663,443,45090132.0,45098399.0,45056040.0,45030408.0,0.0,24668727.40574329,1
59138,443,1693387.0,0.0,196.0,0.0,271.9552300909325,2770290.312962779,0
80,46318,0.0,0.0,0.0,0.0,0.0,0.0,1
41962,53,0.0,0.0,0.0,0.0,584045.584045584,0.0,1
10925,443,58847.0,119794611.0,202524.0,119794611.0,2.250053720032566,59863553.2613594,0
61592,53,0.0,0.0,0.0,0.0,539603.9603960396,0.0,0
49532,5355,0.0,0.0,402500.0,0.0,109.3167701863354,0.0,0
57715,53,0.0,0.0,0.0,0.0,586021.5053763441,0.0,0
31783,443,2236515.6279069767,29818677.0,12427.0,5152485.0,88.39045776179694,3479131.42190769,0
15685,40019,0.0,0.0,0.0,0.0,296.57288157018326,0.0,1
60661,5355,0.0,0.0,413242.0,0.0,106.47514047458874,0.0,1
61009,39379,0.0,63967595.0,63967595.0,63967595.0,7.732040890156284,45195345.10243782,0
41871,53,0.0,0.0,0.0,0.0,673854.4474393531,0.0,0
5934,80,2013745.333333333,0.0,1253.0,0.0,179.10076613683103,2242830.584299925,0
58666,5355,0.0,0.0,412227.0,0.0,106.73730735735407,0.0,0
49539,9052,0.0,0.0,0.0,0.0,243.9443585095,0.0,1
50954,5355,0.0,0.0,409970.0,0.0,107.32492621411323,0.0,0
443,59062,0.0,0.0,4.0,0.0,0.0,8.48528137423857,0
60105,53,0.0,0.0,0.0,0.0,419254.6583850932,0.0,0
42904,465,129036.84999999998,0.0,313.0,0.0,845.8995352684981,192214.15271781766,0
51278,5355,0.0,0.0,420544.0,0.0,104.62638867752246,0.0,0
52203,53,0.0,0.0,0.0,0.0,1410.948963960332,0.0,1
6109,52896,3622.599999999999,0.0,13.0,0.0,600043.9391442853,6044.592604280635,0
28218,53,0.0,0.0,0.0,0.0,9105.041083721962,0.0,0
63359,53,0.0,0.0,0.0,0.0,2106.4987899692064,0.0,1
0,0,0.0,37504624.0,875.0,37504624.0,0.0,21608615.642315228,0
13179,53,0.0,0.0,0.0,0.0,543766.5782493369,0.0,1
52679,5355,0.0,0.0,410653.0,0.0,107.14642289232029,0.0,0
15497,53,0.0,0.0,0.0,0.0,1785.9311487823522,0.0,1
27847,53,0.0,0.0,0.0,0.0,639037.4331550802,0.0,0
1856,53,0.0,0.0,0.0,0.0,755287.0090634441,0.0,0
40943,50009,0.0,0.0,0.0,0.0,2420.4104818592705,0.0,1
59352,5355,0.0,0.0,413139.0,0.0,106.50168587327751,0.0,0
17415,53,0.0,0.0,0.0,0.0,1763.4806449680912,0.0,0
55820,5355,0.0,0.0,409538.0,0.0,107.43813760872007,0.0,0
11749,53,0.0,0.0,0.0,0.0,766871.1656441719,0.0,0
61615,53,0.0,0.0,0.0,0.0,335120.6434316354,0.0,1
44546,53,0.0,0.0,0.0,0.0,310559.0062111801,0.0,1
51495,5355,0.0,0.0,410821.0,0.0,107.10260673139885,0.0,0
58979,443,391406.0,0.0,5.0,0.0,6615.7900405893515,1234494.589933053,0
80,49969,0.0,0.0,109.0,0.0,8257.425231594973,76189.48990072931,1
56776,5355,0.0,0.0,415646.0,0.0,105.85931297305879,0.0,0
47872,52719,0.0,0.0,44.0,0.0,0.0,0.0,1
0,0,0.0,27633744.0,27633744.0,27633744.0,0.0,0.0,0
46664,53,0.0,0.0,0.0,0.0,294.9088373019826,0.0,1
443,44983,0.0,0.0,17.0,0.0,0.0,53552.28062837287,1
64830,53,0.0,0.0,0.0,0.0,2030.2837747779865,0.0,1
42234,12350,0.0,0.0,272847.0,0.0,36.65057706333586,192869.73852966152,1
48990,53,0.0,0.0,0.0,0.0,263812.15469613264,0.0,1
43545,80,21308.112903225792,0.0,32.0,0.0,60146.26350360777,64695.55407607758,1
44640,443,0.0,0.0,0.0,0.0,0.0,0.0,0
58693,5355,0.0,0.0,416707.0,0.0,105.58977890940157,0.0,0
52322,5355,0.0,0.0,420483.0,0.0,104.64156695990087,0.0,0
443,51318,498172.46638655453,0.0,326.0,0.0,194.0525777640252,518914.6325347004,1
51303,5355,0.0,0.0,410522.0,0.0,107.18061395004408,0.0,0
23927,53,0.0,0.0,0.0,0.0,2071.4901287960847,0.0,1
3245,53,0.0,0.0,0.0,0.0,2005.358317424157,0.0,1
63923,5355,0.0,0.0,411080.0,0.0,107.0351269825825,0.0,0
