Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,class
17,62046615,4,0,692.0,0.0,173.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,11.152904957023036,0.06446765871111583,20682205.0,35822274.802139536,62046205.0,204.0,62046615.0,20682205.0,35822274.802139536,62046205.0,204.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,0.06446765871111583,0.0,173.0,173.0,173.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,216.25,173.0,0.0,0,0,0,0,0,0,4,692,0,0,-1,-1,3,8,204.0,0.0,204.0,204.0,62046205.0,0.0,62046205.0,62046205.0,3
17,860,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,476744.1860465116,2325.581395348837,860.0,0.0,860.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1162.7906976744189,1162.7906976744189,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,410008,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.31497921991766,4.877953600905348,410008.0,0.0,410008.0,410008.0,410008.0,410008.0,0.0,410008.0,410008.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.8779536009053475,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,52659099,5,3,123.0,46.0,46.0,0.0,24.6,23.27659768952499,46.0,0.0,15.333333333333332,26.558112382722783,3.20932190655218,0.15192056362377185,7522728.428571427,19901681.181572266,52655499.0,23.0,52659099.0,13164774.749999998,26327149.539909914,52655499.0,31.0,52658712.0,26329356.0,37231052.93350969,52655686.0,3026.0,1,0,0,0,100,60,0.0949503522648574,0.05697021135891444,0.0,46.0,23.88888888888889,23.154073315749674,536.1111111111112,0,1,0,0,1,0,0,0,0.0,26.875,24.6,15.333333333333336,0,0,0,0,0,0,5,123,3,46,1058,16384,2,20,3243.0,0.0,3243.0,3243.0,52655499.0,0.0,52655499.0,52655499.0,0
6,59494645,16,15,2903.0,1672.0,1338.0,0.0,181.4375,374.0475849852975,1007.0,0.0,111.46666666666668,258.7074648728799,76.89767709345942,0.521055298338195,1983154.8333333337,10682853.525838973,58540646.0,8.0,59468566.0,3964571.066666667,15117192.048480796,58605691.0,8.0,59468410.0,4247743.571428571,15635322.690387398,58566648.0,30.0,0,0,0,0,520,488,0.26893176688422965,0.2521235314539653,0.0,1338.0,142.96875,315.9568656120948,99828.74092741935,0,0,0,1,0,0,0,0,0.0,147.58064516129033,181.4375,111.46666666666668,0,0,0,0,0,0,16,2903,15,1672,29200,374,9,32,927920.0,0.0,927920.0,927920.0,58540646.0,0.0,58540646.0,58540646.0,1
17,410538,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.1764367732098,4.871656216964081,410538.0,0.0,410538.0,410538.0,410538.0,410538.0,0.0,410538.0,410538.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.871656216964081,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,410689,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.13703069719422,4.869865031690646,410689.0,0.0,410689.0,410689.0,410689.0,410689.0,0.0,410689.0,410689.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.869865031690646,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,692,1,1,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,546242.774566474,2890.173410404624,692.0,0.0,692.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1445.086705202312,1445.086705202312,33.0,345.0,137.0,180.1332839871632,32448.0,0,0,0,0,0,0,0,0,1.0,205.5,33.0,345.0,0,0,0,0,0,0,1,33,1,345,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,412050,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.78315738381264,4.853779881082391,412050.0,0.0,412050.0,412050.0,412050.0,412050.0,0.0,412050.0,412050.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.853779881082391,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6,71625995,161,172,58315.0,45658.0,1226.0,0.0,362.2049689440995,513.7356703355872,1308.0,0.0,265.4534883720931,439.140539040403,1451.6098519818115,4.649150074634216,215740.94879518074,1359047.5721289823,16418482.0,0.0,71625995.0,447662.46874999977,1934277.355610981,16418631.0,8.0,71327637.0,417120.68421052647,1890892.45606834,16418494.0,0.0,1,0,0,0,5152,5576,2.2477872733216477,2.4013628013125685,0.0,1308.0,313.2185628742515,478.01878110574285,228501.9550898201,0,1,0,0,1,0,0,0,1.0,314.15915915915923,362.20496894409933,265.45348837209303,0,0,0,0,0,0,161,58315,172,45658,2043,2043,62,32,3281194.2,5161711.430083505,12421177.0,260404.0,10366314.6,4043414.398186674,16418482.0,5125983.0,5
17,372,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,1102150.5376344086,5376.344086021506,372.0,0.0,372.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2688.172043010753,2688.172043010753,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,413853,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.3179438109667,4.832633809589394,413853.0,0.0,413853.0,413853.0,413853.0,413853.0,0.0,413853.0,413853.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.832633809589394,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,123322,1,1,37.0,225.0,37.0,37.0,37.0,0.0,225.0,225.0,225.0,0.0,2124.5195504451763,16.217706491947908,123322.0,0.0,123322.0,123322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8.108853245973954,8.108853245973954,37.0,225.0,99.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,1.0,149.5,37.0,225.0,0,0,0,0,0,0,1,37,1,225,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,9652,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.2109407376709,9652.0,0.0,9652.0,9652.0,9652.0,9652.0,0.0,9652.0,9652.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,207.2109407376709,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,271,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,414,1,1,34.0,141.0,34.0,34.0,34.0,0.0,141.0,141.0,141.0,0.0,422705.3140096617,4830.917874396136,414.0,0.0,414.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2415.458937198068,2415.458937198068,34.0,141.0,69.66666666666666,61.776478803289955,3816.333333333333,0,0,0,0,0,0,0,0,1.0,104.5,34.0,141.0,0,0,0,0,0,0,1,34,1,141,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,446954,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,98.444135190646,4.474733417756637,446954.0,0.0,446954.0,446954.0,446954.0,446954.0,0.0,446954.0,446954.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.474733417756637,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,109239798,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036616691656643316,36413266.0,63069597.33665662,109239764.0,17.0,109239798.0,36413266.0,63069597.33665662,109239764.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.036616691656643316,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,17.0,0.0,17.0,17.0,109239764.0,0.0,109239764.0,109239764.0,1
17,530,1,1,35.0,212.0,35.0,35.0,35.0,0.0,212.0,212.0,212.0,0.0,466037.73584905657,3773.584905660377,530.0,0.0,530.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1886.7924528301885,1886.7924528301885,35.0,212.0,94.0,102.19099764656376,10443.0,0,0,0,0,0,0,0,0,1.0,141.0,35.0,212.0,0,0,0,0,0,0,1,35,1,212,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,415405,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,105.92072796427584,4.814578543830719,415405.0,0.0,415405.0,415405.0,415405.0,415405.0,0.0,415405.0,415405.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.814578543830719,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,282386,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,339.96019632701336,7.082504090146111,282386.0,0.0,282386.0,282386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.541252045073056,3.541252045073056,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,415646,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,105.85931297305879,4.811786953320857,415646.0,0.0,415646.0,415646.0,415646.0,415646.0,0.0,415646.0,415646.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.811786953320857,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,9269881,15542,10,473.0,1860.0,422.0,0.0,0.030433663621155613,3.4045073292456616,1460.0,0.0,186.0,449.5461909278931,251.67529119305848,1677.6914396204224,596.0954922513058,9115.407262760822,346485.0,2.0,9256741.0,595.633549964609,9139.167323077425,346485.0,2.0,9269747.0,1029971.8888888888,1149639.5514848824,3045621.0,893.0,0,0,0,0,312796,212,1676.6126771206666,1.07876249975593,0.0,1460.0,0.15000321481386267,12.27833563154642,150.75752588090245,0,0,0,1,0,0,0,0,0.0,0.15001286008230452,0.030433663621155575,186.0,0,0,0,0,0,0,15542,473,10,1860,65535,256,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
17,501966,1,1,18.0,26.0,18.0,18.0,18.0,0.0,26.0,26.0,26.0,0.0,87.65533920624105,3.984333600283685,501966.0,0.0,501966.0,501966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1.9921668001418424,1.9921668001418424,18.0,26.0,20.666666666666668,4.618802153517006,21.33333333333333,0,0,0,0,0,0,0,0,1.0,31.0,18.0,26.0,0,0,0,0,0,0,1,18,1,26,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
17,411670,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.8817256540433,4.858260257001968,411670.0,0.0,411670.0,411670.0,411670.0,411670.0,0.0,411670.0,411670.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.858260257001968,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,33119,1,1,36.0,20.0,36.0,36.0,36.0,0.0,20.0,20.0,20.0,0.0,1690.872308946526,60.38829674809021,33119.0,0.0,33119.0,33119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,30.194148374045106,30.194148374045106,20.0,36.0,30.66666666666667,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,46.0,36.0,20.0,0,0,0,0,0,0,1,36,1,20,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,813090,3,1,210.0,62.0,74.0,62.0,70.0,6.92820323027551,62.0,62.0,62.0,0.0,334.52631320026074,4.919504605886186,271030.0,469024.63818332617,812613.0,196.0,813090.0,406545.0,574544.0587039429,812809.0,281.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,3.6896284544146414,1.2298761514715468,62.0,74.0,66.8,6.572670690061994,43.2,0,0,0,0,0,0,0,0,0.0,83.5,70.0,62.0,0,0,0,0,0,0,3,210,1,62,-1,-1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
17,141897,1,1,36.0,409.0,36.0,36.0,36.0,0.0,409.0,409.0,409.0,0.0,3136.0775773976893,14.094730684933438,141897.0,0.0,141897.0,141897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,7.047365342466719,7.047365342466719,36.0,409.0,160.33333333333331,215.3516504077304,46376.33333333333,0,0,0,0,0,0,0,0,1.0,240.5,36.0,409.0,0,0,0,0,0,0,1,36,1,409,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
17,12210468,21,23,13834.0,18800.0,1350.0,40.0,658.7619047619047,624.5645606950417,1350.0,32.0,817.3913043478259,626.3277343612044,2672.624833053082,3.6034654855161983,283964.37209302327,1726041.9953159147,11332833.0,6.0,12210468.0,610523.4,2526109.114034392,11332833.0,47.0,11999081.0,545412.7727272727,2456065.5816478776,11538911.0,6.0,0,0,0,0,168,184,1.719835799905458,1.88362968561074,32.0,1350.0,755.1999999999997,622.8594471540839,387953.890909091,0,0,0,0,0,0,0,0,1.0,772.3636363636364,658.7619047619047,817.3913043478261,0,0,0,0,0,0,21,13834,23,18800,-1,-1,20,8,543747.0,0.0,543747.0,543747.0,11332833.0,0.0,11332833.0,11332833.0,2
6,2959206,3,1,4.0,0.0,2.0,0.0,1.3333333333333333,1.1547005383792517,0.0,0.0,0.0,0.0,1.3517139394824151,1.3517139394824151,986402.0,1707620.2894332218,2958192.0,60.0,2958252.0,1479126.0,2091715.196844924,2958192.0,60.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,32,1.0137854546118117,0.3379284848706038,0.0,2.0,1.2,1.095445115010332,1.1999999999999995,0,1,0,0,1,0,0,0,0.0,1.5,1.3333333333333333,0.0,0,0,0,0,0,0,3,4,1,0,355,355,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,394203,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,111.61761833370116,5.073528106077325,394203.0,0.0,394203.0,394203.0,394203.0,394203.0,0.0,394203.0,394203.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,5.073528106077325,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,347,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,720461.0951008647,5763.688760806916,347.0,0.0,347.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2881.844380403458,2881.844380403458,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,91116,1412,707,1929593.0,137.0,1460.0,0.0,1366.567280453257,310.4856539747638,137.0,0.0,0.1937765205091941,5.152415288945516,21178826.98977128,23256.06918653145,43.01983002832846,197.2473601832545,5950.0,5.0,91116.0,64.57547838412465,242.2922400380603,5950.0,8.0,90918.0,128.77903682719557,338.04719450980565,6003.0,25.0,0,0,0,0,28252,14152,15496.729443785945,7759.339742745511,0.0,1460.0,910.2499999999994,692.5828942162954,479671.06536102,0,0,0,1,0,0,0,0,0.0,910.67956583294,1366.5672804532578,0.19377652050919367,0,0,0,0,0,0,1412,1929593,707,137,65535,1024,1410,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6,1447,2,1,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,21423.635107118178,2073.255010366275,723.5,915.7032816365787,1371.0,76.0,1447.0,1447.0,0.0,1447.0,1447.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,1382.17000691085,691.0850034554251,0.0,31.0,15.499999999999998,17.897858344878394,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,31088,65535,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
6,154616,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.935271899415323,154616.0,0.0,154616.0,154616.0,154616.0,154616.0,0.0,154616.0,154616.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,12.935271899415323,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6,16932553,9,6,121.0,147.0,52.0,0.0,13.444444444444445,21.255064755906478,68.0,0.0,24.5,29.049956970708237,15.827501027163475,0.8858675948039259,1209468.0714285714,3723681.2460371987,14120739.0,57.0,16932553.0,2116569.125,4854068.8893526215,14120739.0,55911.0,2323120.0,464624.0,153419.1744404851,684359.0,323391.0,0,0,0,0,188,128,0.5315205568823556,0.3543470379215704,0.0,68.0,16.75,23.90676333871512,571.5333333333333,0,0,0,1,0,0,0,0,0.0,17.866666666666667,13.444444444444445,24.5,0,0,0,0,0,0,9,121,6,147,65535,64727,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,59026208,13,13,2944.0,763.0,1338.0,0.0,226.4615384615384,381.706828029186,267.0,0.0,58.69230769230769,77.3481141931125,62.802611341728074,0.4404823023698219,2361048.3200000003,11773658.752208166,58874587.0,5.0,59000590.0,4916715.833333333,17000371.6636676,58900133.0,5.0,59000647.0,4916720.583333333,17000374.602772713,58900147.0,34.0,0,0,0,0,424,424,0.2202411511849109,0.2202411511849109,0.0,1338.0,137.2962962962963,278.92111027131983,77796.98575498576,0,0,0,1,0,0,0,0,1.0,142.5769230769231,226.4615384615384,58.69230769230769,0,0,0,0,0,0,13,2944,13,763,29200,404,9,32,126003.0,0.0,126003.0,126003.0,58874587.0,0.0,58874587.0,58874587.0,1
17,464,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,883620.6896551723,4310.344827586207,464.0,0.0,464.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2155.172413793104,2155.172413793104,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,378,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,661375.6613756614,5291.005291005291,378.0,0.0,378.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2645.502645502645,2645.502645502645,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,735,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,557823.1292517007,2721.08843537415,735.0,0.0,735.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1360.544217687075,1360.544217687075,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,420632,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,104.60449989539549,4.75474999524525,420632.0,0.0,420632.0,420632.0,420632.0,420632.0,0.0,420632.0,420632.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.75474999524525,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,130467,1,1,32.0,264.0,32.0,32.0,32.0,0.0,264.0,264.0,264.0,0.0,2268.7729464155686,15.329546935240328,130467.0,0.0,130467.0,130467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,7.664773467620164,7.664773467620164,32.0,264.0,109.33333333333331,133.94526245199316,17941.333333333332,0,0,0,0,0,0,0,0,1.0,164.0,32.0,264.0,0,0,0,0,0,0,1,32,1,264,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,912,1,1,34.0,216.0,34.0,34.0,34.0,0.0,216.0,216.0,216.0,0.0,274122.80701754376,2192.9824561403507,912.0,0.0,912.0,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1096.4912280701753,1096.4912280701753,34.0,216.0,94.66666666666666,105.07774899251189,11041.333333333332,0,0,0,0,0,0,0,0,1.0,142.0,34.0,216.0,0,0,0,0,0,0,1,34,1,216,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,380,1,1,37.0,214.0,37.0,37.0,37.0,0.0,214.0,214.0,214.0,0.0,660526.3157894736,5263.157894736842,380.0,0.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2631.578947368421,2631.578947368421,37.0,214.0,96.0,102.19099764656376,10443.0,0,0,0,0,0,0,0,0,1.0,144.0,37.0,214.0,0,0,0,0,0,0,1,37,1,214,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,157871,1,1,103.0,289.0,103.0,103.0,103.0,0.0,289.0,289.0,289.0,0.0,2483.039950339201,12.668571175200007,157871.0,0.0,157871.0,157871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,6.334285587600004,6.334285587600004,103.0,289.0,165.0,107.3871500692704,11532.0,0,0,0,0,0,0,0,0,1.0,247.5,103.0,289.0,0,0,0,0,0,0,1,103,1,289,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6,119982987,541,341,155776.0,3609.0,534.0,0.0,287.94085027726413,255.07637239479956,448.0,0.0,10.583577712609976,35.550662608005034,1328.3966667707648,7.3510421940070545,136189.54256526686,530177.2419571708,11454553.0,0.0,119982987.0,222190.71666666685,704169.309999602,11454589.0,10.0,119175423.0,350515.95,850531.8367462228,11494618.0,26.0,1,0,0,0,17312,10912,4.508972592922695,2.8420696010843605,0.0,534.0,180.52095130237828,242.0666414735552,58596.25891428671,0,1,0,0,1,0,0,0,0.0,180.72562358276642,287.9408502772643,10.583577712609973,0,0,0,0,0,0,541,155776,341,3609,1167,62,439,32,5408199.5,7212115.108615537,10507935.0,308464.0,10461792.5,1403975.363288295,11454553.0,9469032.0,4
