Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tor
6,119771256,921,574,1176649.0,55863.0,1460.0,0.0,1277.5776330076014,445.5377828842741,2085.0,0.0,97.32229965156787,260.7149231628262,10290.549178176774,12.482126763369667,80168.1767068273,605696.0550421136,7686788.0,1.0,119771228.0,130186.11739130436,768885.2925433938,7686788.0,1.0,119635353.0,208787.70157068066,966081.0809688424,7686988.0,3.0,1,0,0,0,18420,11480,7.689658026129407,4.792468737240261,0.0,2085.0,824.234625668449,691.19502770105,477750.5663186553,0,1,0,0,1,0,0,0,0.0,824.7859531772575,1277.5776330076005,97.32229965156796,0,0,0,0,0,0,921,1176649,574,55863,20853,20853,834,20,4391968.6,7978448.400930321,25319686.0,40.0,6388466.0,1045946.1190736996,7686788.0,5029880.0,1
6,266216,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.269044685518525,133108.0,188223.33987048472,266202.0,14.0,266216.0,133108.0,188223.33987048472,266202.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,11.269044685518525,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,13839,1,1,300.0,301.0,300.0,300.0,300.0,0.0,301.0,301.0,301.0,0.0,43427.993352120815,144.51911265264832,13839.0,0.0,13839.0,13839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,72.25955632632416,72.25955632632416,300.0,301.0,300.3333333333333,0.5773502691896257,0.3333333333333333,0,0,0,0,0,0,0,0,1.0,450.5,300.0,301.0,0,0,0,0,0,0,1,300,1,301,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,95040020,8,8,340.0,888.0,52.0,33.0,42.5,10.155927192672127,147.0,95.0,111.0,18.88309901926664,12.920872701836553,0.16835013292295184,6336001.333333332,13779476.68652565,44608736.0,34.0,95035739.0,13576534.142857142,18130291.945133947,44612771.0,77.0,95033455.0,13576207.857142858,18124846.267514467,44613328.0,34.0,0,0,0,0,64,64,0.08417506646147592,0.08417506646147592,33.0,147.0,75.29411764705883,37.55290385889344,1410.220588235294,0,0,0,0,0,0,0,0,1.0,80.0,42.5,111.0,0,0,0,0,0,0,8,340,8,888,-1,-1,7,8,12963.0,8285.677461740832,20613.0,4162.0,31665504.0,11231574.727320876,44608736.0,24484783.0,0
17,209459,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,458.3235860001241,9.548408041669251,209459.0,0.0,209459.0,209459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.7742040208346275,4.7742040208346275,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,109094807,37,39,10032.0,15202.0,2890.0,0.0,271.1351351351351,698.3584387755398,1460.0,0.0,389.79487179487177,604.6876609799727,231.30340200336025,0.6966417750755084,1454597.4266666663,7411928.169260845,45247173.0,1.0,109094807.0,3030411.3055555555,10547041.57622593,45247173.0,4.0,109094635.0,2870911.4473684207,10280974.276206782,45247331.0,1.0,1,0,0,0,740,780,0.3391545483920238,0.3574872266834846,0.0,2890.0,328.71428571428584,646.6867552366417,418203.7593984964,0,1,0,0,1,0,0,0,1.0,333.0394736842105,271.1351351351352,389.79487179487177,0,0,0,0,0,0,37,10032,39,15202,4467,16384,13,20,1338098.6666666665,2024278.3261202828,3675490.0,156991.0,33764642.0,19778594.20945637,45247173.0,10926406.0,0
6,50283983,21,19,491.0,414.0,46.0,0.0,23.380952380952376,23.066157440016287,46.0,0.0,21.78947368421053,23.59750209795855,17.997778736024152,0.7954819330839404,1289332.8974358977,2399190.5285957963,5916180.0,21.0,50283983.0,2514199.15,2875868.1315430426,5916180.0,25.0,50283740.0,2793541.111111111,2901572.80242066,5916516.0,86251.0,1,0,0,0,420,380,0.4176280148690688,0.3778539182148717,0.0,46.0,23.1951219512195,23.033909255915642,530.5609756097562,0,1,0,0,1,0,0,0,0.0,23.775,23.380952380952376,21.78947368421053,0,0,0,0,0,0,21,491,19,414,1452,16384,10,20,97048.0,5595.365684462201,103930.0,86466.0,5902356.875,11312.828728451846,5916180.0,5878466.0,0
6,2045,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.9926650366751,1022.5,1412.0922420295353,2021.0,24.0,2045.0,1022.5,1412.0922420295353,2021.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1466.9926650366751,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,90112650,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658332653628543,18022530.0,24678113.60858323,45056094.0,69.0,90112335.0,45056167.5,6.363961030678928,45056172.0,45056163.0,90112581.0,45056290.5,40.30508652763321,45056319.0,45056262.0,0,0,0,0,60,60,0.033291663268142715,0.033291663268142715,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,2564,16384,0,20,118.5,70.0035713374682,168.0,69.0,45056049.0,63.639610306789294,45056094.0,45056004.0,0
17,261894,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,366.56051685032867,7.6366774343818475,261894.0,0.0,261894.0,261894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.8183387171909238,3.8183387171909238,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,119771256,921,574,1176649.0,55863.0,1460.0,0.0,1277.5776330076014,445.5377828842741,2085.0,0.0,97.32229965156787,260.7149231628262,10290.549178176774,12.482126763369667,80168.1767068273,605696.0550421136,7686788.0,1.0,119771228.0,130186.11739130436,768885.2925433938,7686788.0,1.0,119635353.0,208787.70157068066,966081.0809688424,7686988.0,3.0,1,0,0,0,18420,11480,7.689658026129407,4.792468737240261,0.0,2085.0,824.234625668449,691.19502770105,477750.5663186553,0,1,0,0,1,0,0,0,0.0,824.7859531772575,1277.5776330076005,97.32229965156796,0,0,0,0,0,0,921,1176649,574,55863,20853,20853,834,20,4391968.6,7978448.400930321,25319686.0,40.0,6388466.0,1045946.1190736996,7686788.0,5029880.0,1
6,107796924,19,19,4887.0,5430.0,543.0,0.0,257.2105263157895,278.5531225911193,543.0,0.0,285.7894736842105,278.5531225911193,95.707740231994,0.3525146969870865,2913430.3783783787,3218147.7521957867,8391288.0,20.0,107796899.0,5988716.611111113,1559793.8776832826,8391447.0,3141378.0,107796904.0,5988716.888888887,1559856.0741109073,8391288.0,3141378.0,1,0,0,0,380,380,0.17625734849354327,0.17625734849354327,0.0,543.0,278.46153846153845,274.95873816321546,75602.3076923077,0,1,0,0,1,0,0,0,1.0,285.7894736842105,257.2105263157895,285.7894736842105,0,0,0,0,0,0,19,4887,19,5430,16384,20853,8,20,1759226.4166666663,4234140.422111037,12957176.0,20.0,6962067.000000001,705030.087749581,8391288.0,5856866.0,1
6,12524532,141,200,23608.0,174617.0,7215.0,0.0,167.43262411347519,658.8385267701308,1460.0,0.0,873.0849999999997,647.2980391849362,15826.938683217859,27.22656623017929,36836.858823529416,345986.2557986473,5925126.0,1.0,12524532.0,89460.94285714287,535924.7615687705,5925126.0,3.0,12524255.0,62935.954773869336,451016.329267301,5925404.0,1.0,1,0,0,0,2820,4000,11.257905684619589,15.968660545559704,0.0,7215.0,580.1959064327484,737.4999535250627,543906.1814494695,0,1,0,0,1,0,0,0,1.0,581.8973607038123,167.43262411347519,873.085,0,0,0,0,0,0,141,23608,200,174617,4603,16384,31,20,6456596.0,0.0,6456596.0,6456596.0,5925126.0,0.0,5925126.0,5925126.0,0
6,59674903,1572,4893,6254.0,6952329.0,1172.0,0.0,3.9783715012722634,65.40386828313645,1460.0,0.0,1420.872470876766,177.1156119265284,116608.1995977438,108.33700056454218,9231.88474628713,286068.1984701128,10239732.0,-12.0,49838208.0,31723.87523870149,524018.7608059942,10239883.0,1.0,59670013.0,12197.467906786596,329041.9388682344,10239869.0,1.0,0,0,0,0,31460,97868,26.34273238785155,81.99426817669062,0.0,1460.0,1076.180482523967,628.0241317299017,394414.31003509695,0,0,0,1,0,0,0,0,3.0,1076.3469450889404,3.9783715012722647,1420.8724708767627,0,0,0,0,0,0,1572,6254,4893,6952329,29200,16384,7,20,980405.0,1475347.735468998,3467952.0,151.0,8987236.6,1995093.2757181555,10239732.0,5509770.0,0
6,50453581,697,2577,4416.0,3655875.0,1135.0,0.0,6.335724533715933,83.48660709286266,1460.0,0.0,1418.6554132712452,181.19492310214162,72547.69488017113,64.891330508334,15415.087381607087,372621.95302220475,10240001.0,-4.0,40704354.0,58483.267241379275,717378.7033485959,10240304.0,2.0,50453449.0,19585.966226708082,419950.7870462604,10240150.0,1.0,0,0,0,0,13940,51540,13.814678486349658,51.07665202198433,0.0,1460.0,1117.6461068702265,601.6090679407572,361933.4706285467,0,0,0,0,1,0,0,0,3.0,1117.987477092242,6.335724533715926,1418.6554132712454,0,0,0,0,0,0,697,4416,2577,3655875,9085,16384,4,20,1207508.25,2349420.7840603855,4730952.0,128.0,8968580.25,2399727.489147657,10240001.0,5369844.0,0
6,480118,8,9,1255.0,3607.0,612.0,0.0,156.875,256.5793876032468,1448.0,0.0,400.7777777777777,603.8393366156632,10126.677191857,35.40796220929022,30007.375,60555.19924815156,154502.0,5.0,322824.0,46117.71428571429,71580.75281972169,152846.0,13.0,332357.0,41544.625,69465.35975770843,154502.0,26.0,0,0,0,0,180,188,16.66257045143069,18.74539175785953,0.0,1448.0,270.1111111111111,466.96830587611663,218059.39869281047,0,0,0,1,0,0,0,0,1.0,286.0,156.875,400.77777777777777,0,0,0,0,0,0,8,1255,9,3607,29200,16384,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,116228387,31,50,1250.0,49892.0,517.0,0.0,40.32258064516129,110.58161001323087,1460.0,0.0,997.84,636.9065660499592,440.0129892536494,0.6969037606966016,1452854.8375,9124880.18738144,58093033.0,1.0,116228387.0,3874279.5666666655,14734879.535481598,58093033.0,4.0,116225958.0,2371958.326530612,11615454.702920945,58136855.0,1.0,0,0,0,0,640,1008,0.2667162540937611,0.4301875066028405,0.0,1460.0,623.6829268292687,686.5726450921701,471381.99698885897,0,0,0,1,0,0,0,0,1.0,631.3827160493828,40.32258064516129,997.84,0,0,0,0,0,0,31,1250,50,49892,29200,16384,8,20,32252.0,21551.2004770036,47491.0,17013.0,58080428.5,17825.454846931676,58093033.0,58067824.0,0
6,119015498,4895,7188,39758.0,9366023.0,231.0,0.0,8.122165474974452,42.42161199303786,1460.0,0.0,1303.008208124655,350.7089455767334,79029.88399040268,101.52459304081556,9850.645422943193,82678.57250389185,1289586.0,-2.0,119015498.0,24318.65508786274,128557.88647263533,1289586.0,1.0,119011608.0,16559.288715736773,107158.40169991748,1296730.0,1.0,1,0,0,0,97900,143760,41.12909732142616,60.39549571938942,0.0,1460.0,778.377027474348,691.3821526442665,478009.28099501977,0,1,0,0,1,0,0,0,1.0,778.4414466605975,8.122165474974464,1303.008208124652,0,0,0,0,0,0,4895,39758,7188,9366023,16384,16384,173,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,107,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18691.58878504673,107.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,9345.794392523365,9345.794392523365,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,351,16384,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,69386335,45,0,10481.0,0.0,335.0,76.0,232.91111111111115,66.24672280821353,0.0,0.0,0.0,0.0,151.05279735556005,0.6485426849537448,1576962.1590909087,3192401.677362073,16526074.0,100620.0,69386335.0,1576962.1590909087,3192401.677362073,16526074.0,100620.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,360,0,0.6485426849537448,0.0,76.0,335.0,229.5,69.47189679607463,4826.344444444445,0,0,0,0,0,0,0,0,0.0,234.6,232.9111111111111,0.0,0,0,0,0,0,0,45,10481,0,0,-1,-1,44,8,10590533.5,9316312.154361967,17178161.0,4002906.0,12068174.666666664,5362113.585354597,16526074.0,6117987.0,0
6,736,3,1,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,104619.56521739133,5434.782608695652,245.3333333333333,224.0230642887766,460.0,13.0,736.0,368.0,502.0458146424488,723.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,4076.086956521739,1358.695652173913,0.0,46.0,24.6,23.27659768952499,541.8,0,1,0,0,1,0,0,0,0.0,30.75,25.66666666666667,0.0,0,0,0,0,0,0,3,77,1,0,237,16384,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,440,3,1,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,175000.0,9090.90909090909,146.66666666666666,125.23710845166192,279.0,30.0,440.0,220.0,268.7005768508881,410.0,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,6818.181818181818,2272.7272727272725,0.0,46.0,24.6,23.27659768952499,541.8,0,1,0,0,1,0,0,0,0.0,30.75,25.66666666666667,0.0,0,0,0,0,0,0,3,77,1,0,278,16384,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,90009238,3,3,118.0,361.0,52.0,33.0,39.333333333333336,10.969655114602888,131.0,99.0,120.33333333333331,18.475208614068023,5.321675981747561,0.06665982440602375,18001847.6,24683819.13199817,47089992.0,3369.0,90005773.0,45002886.5,2975452.3022244032,47106849.0,42898924.0,90005869.0,45002934.5,2956445.271946108,47093457.0,42912412.0,0,0,0,0,24,24,0.033329912203011874,0.033329912203011874,33.0,131.0,73.14285714285714,45.90725640327671,2107.4761904761904,0,0,0,0,0,0,0,0,1.0,85.33333333333333,39.333333333333336,120.33333333333331,0,0,0,0,0,0,3,118,3,361,-1,-1,2,8,10113.0,9537.456264644154,16857.0,3369.0,44992773.5,2965914.845959759,47089992.0,42895555.0,0
6,53009,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.72944217019752,53009.0,0.0,53009.0,53009.0,53009.0,53009.0,0.0,53009.0,53009.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,37.72944217019752,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,479014,2,2,543.0,543.0,543.0,0.0,271.5,383.95898218429534,543.0,0.0,271.5,383.95898218429534,2267.157118581085,8.350486624608049,159671.3333333333,276331.9823859217,478752.0,28.0,479014.0,479014.0,0.0,479014.0,479014.0,478752.0,478752.0,0.0,478752.0,478752.0,1,0,0,0,40,40,4.1752433123040245,4.1752433123040245,0.0,543.0,325.8,297.41334872530524,88454.70000000003,0,1,0,0,1,0,0,0,1.0,407.25,271.5,271.5,0,0,0,0,0,0,2,543,2,543,16384,24569,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,112855639,4,4,164.0,298.0,45.0,37.0,41.0,4.618802153517007,88.0,61.0,74.5,11.090536506409421,4.0937254362628686,0.0708870205413484,16122234.142857142,42652241.06672516,112848425.0,168.0,112851748.0,37617249.33333333,65154522.03075549,112851211.0,168.0,112852893.0,37617631.0,65155090.43207608,112852249.0,235.0,0,0,0,0,32,32,0.0354435102706742,0.0354435102706742,37.0,88.0,55.444444444444436,19.55831735548275,382.52777777777777,0,0,0,0,0,0,0,0,1.0,62.375,41.0,74.5,0,0,0,0,0,0,4,164,4,298,-1,-1,3,8,3155.0,0.0,3155.0,3155.0,112848425.0,0.0,112848425.0,112848425.0,0
6,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,9297518,3,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.92031021678297,3.3342231765509887,0.5377779317017725,2324379.5,4648241.670876168,9296742.0,74.0,9297518.0,4648759.0,6574099.023911945,9297349.0,169.0,9296742.0,9296742.0,0.0,9296742.0,9296742.0,0,0,0,0,60,40,0.32266675902106345,0.21511117268070887,0.0,31.0,5.166666666666667,12.655697004379752,160.16666666666666,0,0,0,0,1,0,0,0,0.0,6.2,0.0,15.5,0,0,0,0,0,0,3,0,2,31,365,16384,0,20,533.0,0.0,533.0,533.0,9296742.0,0.0,9296742.0,9296742.0,0
6,390195,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125642307051601,390195.0,0.0,390195.0,390195.0,390195.0,390195.0,0.0,390195.0,390195.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,5.125642307051601,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,54939381,10,0,1913.0,0.0,338.0,76.0,191.3,127.06520635747091,0.0,0.0,0.0,0.0,34.82019573536877,0.1820187963166167,6104375.666666668,13947040.600027628,43153823.0,252387.0,54939381.0,6104375.666666668,13947040.600027628,43153823.0,252387.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.1820187963166167,0.0,76.0,338.0,180.8181818181818,125.45741762193113,15739.563636363635,0,0,0,0,0,0,0,0,0.0,198.9,191.3,0.0,0,0,0,0,0,0,10,1913,0,0,-1,-1,9,8,4003011.0,0.0,4003011.0,4003011.0,43153823.0,0.0,43153823.0,43153823.0,1
6,91,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,340659.3406593407,21978.021978021974,91.0,0.0,91.0,91.0,91.0,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,21978.021978021974,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,1309,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,216,3,1,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,356481.48148148146,18518.51851851852,72.0,75.02666192761077,157.0,15.0,216.0,108.0,131.52186130069785,201.0,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,13888.888888888889,4629.62962962963,0.0,46.0,24.6,23.27659768952499,541.8,0,1,0,0,1,0,0,0,0.0,30.75,25.66666666666667,0.0,0,0,0,0,0,0,3,77,1,0,876,16384,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,163,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12269.938650306747,163.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,6134.969325153375,6134.969325153375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,3216,16384,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,94969813,42,69,1899.0,57350.0,517.0,0.0,45.21428571428571,96.9924653131682,1460.0,0.0,831.159420289855,678.3440612166471,623.8719244398218,1.1687924456584955,863361.9363636363,6440872.838897067,58431706.0,2.0,94969813.0,2316336.902439024,10468872.392388714,58431874.0,7.0,94926710.0,1395981.0294117646,8169254.406814933,58431908.0,2.0,0,0,0,0,860,1388,0.44224579024916055,0.7265466554093352,0.0,1460.0,529.0089285714287,658.1817637657524,433203.2341537968,0,0,0,1,0,0,0,0,1.0,533.7747747747748,45.214285714285715,831.1594202898552,0,0,0,0,0,0,42,1899,69,57350,29200,16384,15,20,1018006.5,1426797.9417578718,2026905.0,9108.0,46444988.0,16951779.1639417,58431706.0,34458270.0,0
6,3371,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.9436369029962,1685.5,2373.7574644432398,3364.0,7.0,3371.0,1685.5,2373.7574644432398,3364.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,889.9436369029962,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,89614598,213,299,5321.0,396738.0,520.0,0.0,24.981220657277003,101.75951869811877,1460.0,0.0,1326.8829431438126,357.5244437272084,4486.534660346299,5.713354871044557,175371.03326810154,2765259.3558625192,58787395.0,0.0,89614598.0,422710.36792452825,4286887.202614487,58787395.0,2.0,89612971.0,300714.667785235,3618421.524553833,58787635.0,1.0,1,0,0,0,4260,5980,2.3768448975243968,3.336509973520162,0.0,1460.0,784.5847953216382,700.5061319790433,490708.84094024077,0,1,0,0,1,0,0,0,1.0,786.1171875,24.981220657277003,1326.8829431438128,0,0,0,0,0,0,213,5321,299,396738,12627,16384,12,20,168056.0,4137.495377640923,172832.0,165562.0,28754826.66666667,26775311.86024907,58787395.0,7378436.0,0
6,116697161,19,25,1446.0,5937.0,471.0,0.0,76.10526315789474,125.31023490026756,1418.0,0.0,237.48,450.0048259000489,63.26632059198082,0.3770443053023372,2713887.4651162787,12423031.473539686,58533995.0,2.0,116697161.0,6483175.611111111,18852496.33601798,58533995.0,13.0,116694439.0,4862268.291666667,16466428.132493107,58576622.0,2.0,0,0,0,0,400,508,0.1628145863805547,0.21422971892178247,0.0,1418.0,164.06666666666663,351.9883391663578,123895.79090909092,0,0,0,1,0,0,0,0,1.0,167.79545454545453,76.10526315789474,237.48,0,0,0,0,0,0,19,1446,25,5937,29200,16384,10,20,43218.0,3148.039389842509,45444.0,40992.0,58303200.0,326393.4191278985,58533995.0,58072405.0,0
6,119585102,40,40,12470.0,14110.0,2890.0,0.0,311.75,698.0492139729155,1460.0,0.0,352.75000000000006,575.3394872951322,222.2684895983113,0.6689796526660988,1513735.468354431,6569247.770486285,45147906.0,2.0,119585102.0,3066284.666666667,9148526.767768873,45147906.0,8.0,119584623.0,3066272.3846153845,9148612.048335707,45148118.0,2.0,1,0,0,0,800,800,0.3344898263330494,0.3344898263330494,0.0,2890.0,345.40740740740745,642.9294435973859,413358.2694444443,0,1,0,0,1,0,0,0,1.0,349.725,311.75,352.75,0,0,0,0,0,0,40,12470,40,14110,16384,16384,17,20,857487.6,1642693.126576994,3793264.0,686.0,23058117.6,14810927.362035178,45147906.0,10898501.0,0
17,3006776,4,0,688.0,0.0,172.0,172.0,172.0,0.0,0.0,0.0,0.0,0.0,228.81651310240605,1.3303285645488725,1002258.6666666664,1058.5014564625474,1003264.0,1001154.0,3006776.0,1002258.6666666664,1058.5014564625474,1003264.0,1001154.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,0,1.3303285645488725,0.0,172.0,172.0,172.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,215.0,172.0,0.0,0,0,0,0,0,0,4,688,0,0,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,92896676,18,26,5010.0,2054.0,1934.0,0.0,278.33333333333337,581.4898714407976,724.0,0.0,79.0,166.40673063310868,76.04147214051018,0.473644503706462,2160387.8139534886,10199787.779399587,58591179.0,10.0,92896676.0,5464510.352941177,15934578.517417336,58591251.0,68.0,92849749.0,3713989.96,13268658.234636365,58591324.0,10.0,0,0,0,0,380,528,0.19376366060718891,0.27988084309927297,0.0,1934.0,156.97777777777782,395.66753082543295,156552.79494949494,0,0,0,1,0,0,0,0,1.0,160.54545454545453,278.3333333333333,79.0,0,0,0,0,0,0,18,5010,26,2054,29200,16384,11,20,269242.5,352779.10866787453,518695.0,19790.0,46155487.5,17586723.57678782,58591179.0,33719796.0,0
6,1193151,2,2,543.0,543.0,543.0,0.0,271.5,383.95898218429534,543.0,0.0,271.5,383.95898218429534,910.1949376063884,3.352467541828318,397717.0,688686.7881359421,1192944.0,26.0,1193151.0,1193151.0,0.0,1193151.0,1193151.0,1192944.0,1192944.0,0.0,1192944.0,1192944.0,1,0,0,0,40,40,1.676233770914159,1.676233770914159,0.0,543.0,325.8,297.41334872530524,88454.70000000003,0,1,0,0,1,0,0,0,1.0,407.25,271.5,271.5,0,0,0,0,0,0,2,543,2,543,746,16384,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
